domain,question_id,interference_score_lexical_wrt_distractors,evidence_overlap_ratio,hallu_score,distractor_density,evid_overlap_ngram,evid_overlap_emb,total_response_tokens,interference_token_hits,att_avg_entropy,attention_entropy,cross_attention_mass_to_gold,distractor_attention_max,hallucination_score,distractor_density_chunk,chunk_hallu_score,evidence_overlap_emb,seq_len,resp_len,gold_len,dist_len,cross_attention_mass_to_gold_raw,gold_found,dist_found,gold_available
03_novelhop_multihop,9,1.5155299540438425,-0.10889193905669468,2.2840533558701415,0.0,-0.7040158273113454,-0.10889193905669468,-0.1147247485843935,0.07966011710085245,-0.16145059223861513,0.0,0.0,0.08340367997471562,1.9338689485679086,-0.13069702127678856,-1.9338689485679077,-0.10889193905669468,-0.06028540268030419,-0.04266061765583062,-0.5354820103376188,0.07068675585678014,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,10,-1.2652661841816921,-0.20763097538330028,-0.035342248322547544,0.0,-0.8057738646960273,-0.20763097538330028,-0.5960291455197463,-1.1167424755079154,-0.17984851578663155,0.0,0.0,-1.1015513694519479,-0.41129973311150836,-0.13069702127678856,0.41129973311150886,-0.20763097538330028,0.4717145881676151,-1.2167899159026856,-0.21206519725322215,0.6281099408996985,1.7626234251256576,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,11,0.2548461467651935,-0.28290130056788876,-0.5761645370036232,0.0,1.1968839794458455,-0.28290130056788876,1.702481610275631,1.865349837391414,1.228934790297408,0.0,0.0,0.47657878358199257,-0.2737763294439638,-0.13069702127678856,0.2737763294439648,-0.28290130056788876,1.2008319000867775,2.2120406357562152,0.3386174844850748,0.8970265573261547,0.6147492888191732,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,12,0.1539475276681636,0.02413677166274943,-0.2252361535736798,0.0,-0.40177793891102725,0.02413677166274943,-0.9725679870268532,-0.26461719144932677,0.8695054180669904,0.0,0.0,1.1702415123149892,0.184464147320504,-0.13069702127678856,-0.18446414732050345,0.02413677166274943,1.978239157911098,0.4806789136240821,-0.5354820103376188,2.0225583558792652,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,13,1.1583114832259886,0.7912819196452967,0.7061470891966545,0.0,-0.2130774142813473,0.7912819196452967,0.8826675361308989,1.5926309377462862,1.1605131312282941,0.0,0.0,0.0776878322616163,-0.07859285551781463,4.085335923135722,0.07859285551781567,0.7912819196452967,1.021799976685603,-0.6468935569304437,-0.32017750319181837,0.9736991931702952,-0.26998478907883666,4.221021162495254,0.0,4.221021162495254
03_novelhop_multihop,14,0.12322409133731722,2.541383878847759,-1.5356285592065204,0.0,1.1357669921695277,2.541383878847759,1.3214343174504914,0.8930130949174911,0.684138789165245,0.0,0.0,2.030883894259097,-0.540203589215981,-0.13069702127678856,0.5402035892159814,2.541383878847759,-0.1504749686071158,1.7827823605269595,0.25120753500280546,-0.37097762079064495,0.2640845713028461,-0.0638926963910544,0.0,-0.0638926963910544
03_novelhop_multihop,15,0.22859401383673658,0.845671120046462,1.2886160204794912,0.0,-0.7750511299798114,0.845671120046462,-0.4098071309004944,0.002513613118542633,-0.9251739301276197,0.0,0.0,0.501410115455192,1.2665990524457877,-0.13069702127678856,-1.2665990524457866,0.845671120046462,0.9284388268080517,-1.2169083457451668,-0.5354820103376188,1.157038650029879,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,16,0.3146735463837286,-0.21608165316268724,0.17263560928095523,0.0,-0.97978184110152,-0.21608165316268724,0.984439797710365,1.389333232945034,-2.2030405080228372,0.0,0.0,-0.21420044871360822,-1.2432728630330099,-0.13069702127678856,1.24327286303301,-0.21608165316268724,-2.065940443939467,0.3288036447382223,-0.5354820103376188,-1.9363928912466313,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,17,0.5470761487150275,0.6587325152995381,-0.2974285997655174,0.0,-0.6305602153134872,0.6587325152995381,1.407578400107366,1.6941458726417995,-1.2616267475589418,0.0,0.0,0.05676973863087831,-1.5423385834257965,-0.13069702127678856,1.5423385834257974,0.6587325152995381,-0.3347099566161365,0.7511316390593145,-0.5354820103376188,-0.2765896693297069,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,18,1.6708060499844468,-1.3876260368484625,-0.11496333183494464,0.0,-0.7677580282780989,-1.3876260368484625,-1.4571866400556683,-0.4714416390073434,0.9399954035694216,0.0,0.0,0.30185217393253944,-0.685118282803558,-0.13069702127678856,0.6851182828035589,-1.3876260368484625,-1.3213928429892539,-1.058917690827441,-0.5354820103376188,-1.069092280652703,-0.7754139845705939,-0.44255950252519327,0.0,-0.44255950252519327
03_novelhop_multihop,19,0.6610851044166639,-0.3413223632301623,0.3549862619547317,0.0,-0.97978184110152,-0.3413223632301623,0.7566143684053503,0.5485769502387995,-0.7163313110387187,0.0,0.0,-1.201192016794806,-1.0212140265303604,-1.7327895401535458,1.0212140265303606,-0.3413223632301623,-0.39579187622362577,1.3725282647910686,-0.12825448098492853,-0.49543143470363205,0.9151508494695592,-0.04161817838316386,0.0,-0.04161817838316386
04_temporal_recency,0,-0.45868954943324386,2.498523892813681,-2.1254094037085527,0.0,3.972188658065137,2.498523892813681,-1.1125496032474496,-0.12132288796081757,3.531186441608723,0.0,0.0,0.7556292393694887,-2.100588099501494,-0.4353575937902204,2.100588099501494,2.498523892813681,1.522711198954992,-0.5626178990223286,3.936873535770415,0.8648419819263162,1.7990605898303806,4.075153910190572,0.0,4.075153910190572
04_temporal_recency,1,0.6615834222897864,0.7705450906487844,0.2747236701028557,0.0,0.15101332265138814,0.7705450906487844,1.3192324265707789,0.4792348619913422,-0.5257035243159338,0.0,0.0,0.2708054614924932,-0.5463177854959274,-1.1595373437078964,0.5463177854959272,0.7705450906487844,-1.917330299965366,1.0083747226567006,-0.3860572182799488,-2.015538997551403,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,2,1.695392098631683,0.313736569437098,1.4576298205453881,0.0,-0.31846125352808846,0.313736569437098,-0.080062027129345,1.8727816955967647,0.198034033139027,0.0,0.0,0.26207955436686314,-0.2044077078835643,-0.4353575937902204,0.20440770788356388,0.313736569437098,0.7995890308438456,0.15280311438989258,-0.3860572182799488,0.840454578475254,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,3,-0.19833639503078102,0.9427040260374986,-0.3268435939282318,0.0,1.1485041383361674,0.9427040260374986,2.821015030471504,0.7733809782728317,-0.12109908808813596,0.0,0.0,-1.5759998318798203,-0.6867056511415625,-0.4353575937902204,0.686705651141562,0.9427040260374986,0.10704734371201081,2.9875318566823688,1.4666273905987786,-0.6547980956179559,3.78668230852689,0.22301837319450882,0.0,0.22301837319450882
04_temporal_recency,4,1.8818297941537756,-0.14927352516600012,-0.1998384995312618,0.0,0.05832525685538789,-0.14927352516600012,1.3450234454790528,1.3939890020383012,0.4329149060368845,0.0,0.0,0.9295189628993566,-0.3692679649091682,-0.4353575937902204,0.3692679649091678,-0.14927352516600012,-0.7721220859192944,1.1334258491825788,-0.02581298877575186,-1.0129880838054186,-0.19851365191036663,1.1119727278859082,0.0,1.1119727278859082
04_temporal_recency,5,-0.9736548601801274,-0.9172316274957716,1.7938992378378864,0.0,-0.42963217466743386,-0.9172316274957716,-0.3232048106909918,-0.12234192848638613,-0.15047188996009841,0.0,0.0,-0.12656942041692262,0.21118151476628672,-0.4353575937902204,-0.2111815147662874,-0.9172316274957716,-0.9431971181392486,0.3872460170352123,-0.3860572182799488,-0.9352532353051621,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,6,-1.593638338388621,0.06091552479283333,1.0866281666804936,0.0,-0.5153542770874913,0.06091552479283333,-0.28417620377136144,0.2603112176685897,-0.09911698054036766,0.0,0.0,0.034204772275846854,-0.15243657073780884,-0.4353575937902204,0.1524365707378088,0.06091552479283333,1.122040363442697,-0.46476259506955664,-0.3860572182799488,1.2718067770159034,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,7,-0.0821405350252426,-0.14305875903254345,-0.7189395899579696,0.0,-0.4109038024548236,-0.14305875903254345,-1.2386849409374054,-0.6109478588691349,-0.46324735634386194,0.0,0.0,-0.42436979862422747,-0.35789055726486296,-0.4353575937902204,0.3578905572648625,-0.14305875903254345,0.563499046265553,-1.3291544913673685,-0.3860572182799488,0.8709388327890802,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,8,-1.0446012014931974,-1.3721482697575753,1.3232617598115344,0.0,-0.570850847371978,-1.3721482697575753,-0.28609190097937964,-0.1318019581678534,-0.13371417498929608,0.0,0.0,1.6498873149730373,0.4641048410432387,-0.7761480643397154,-0.46410484104323857,-1.3721482697575753,0.6275687107808919,-0.14244909452625068,-0.3860572182799488,0.7221936036519114,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,9,0.22789233620866509,0.5172070942358253,-0.8893022019146799,0.0,-0.08744015672376919,0.5172070942358253,-0.783422380199623,-0.9733011142852928,0.13685441581956298,0.0,0.0,0.46716353343255024,-0.46407737346668126,0.18942493555051923,0.4640773734666812,0.5172070942358253,0.19064750761704416,-0.21695572585637588,-0.3860572182799488,0.3008832771205219,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,10,-0.3301788039479166,0.8913754494062214,-1.237865169290864,0.0,0.12635528181600864,0.8913754494062214,-0.3365157882047091,-1.0115007330176478,1.0179913966544787,0.0,0.0,0.9336423759900833,-0.855897902384072,-0.4353575937902204,0.8558979023840712,0.8913754494062214,0.03668650204956042,-0.4339041235972922,0.08740662621128144,0.09206613507080198,-0.12656261056059828,0.22301837319450882,0.0,0.22301837319450882
04_temporal_recency,11,-0.4256840694785867,-0.785945097116884,-0.22173311254464728,0.0,-0.41405720145333386,-0.785945097116884,-0.3543449156505711,-2.0746631074525137,-0.6677797576599698,0.0,0.0,-1.2382422311140115,0.4245545738763226,-0.4353575937902204,-0.42455457387632367,-0.785945097116884,0.23133645931016814,-1.2507668799263278,-0.3860572182799488,0.5264667590428396,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,12,-0.2762616651250789,1.4450811323528214,-1.1286435032666386,0.0,0.1251642939439244,1.4450811323528214,-0.5755638317277745,0.19023776038983425,1.0390878990069996,0.0,0.0,1.6944074857789715,-1.0799387366435589,-0.7761480643397154,1.0799387366435587,1.4450811323528214,0.25534052094676896,-0.011253645832808903,-0.3860572182799488,0.32840876557447307,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,13,0.8632532169990432,-0.2675602308095098,0.121834476251132,0.0,-0.19834144393042105,-0.2675602308095098,0.3603433301396591,1.1543290343764898,0.043418937574598956,0.0,0.0,0.21340673629341714,-0.34420681613708887,0.4614594339716068,0.3442068161370885,-0.2675602308095098,0.924627596672242,-0.18700381588001674,0.3257637103945096,0.908723263793849,0.4453988297121217,-0.08889543546913996,0.0,-0.08889543546913996
04_temporal_recency,14,0.4867431172652323,0.047308357791611154,-1.2666018302103141,0.0,0.15314188504139148,0.047308357791611154,-0.5247546445000801,-0.3436410481661838,0.10526856145276854,0.0,0.0,0.968328921272275,-0.511562685130184,-0.4353575937902204,0.5115626851301843,0.047308357791611154,0.6253332171987341,-0.5344348418254912,-0.3860572182799488,0.7901555588574417,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
04_temporal_recency,15,-0.6971213499111921,0.486810820624166,0.7809294676225128,0.0,-0.5528672282337475,0.486810820624166,-0.7169725335301512,-1.8180377067268565,-1.112665243722935,0.0,0.0,-0.23795209062377434,0.5774073306539701,-0.4353575937902204,-0.5774073306539697,0.486810820624166,0.582204338977049,-0.8251327906537079,-0.3860572182799488,0.7993008351515877,-0.38040436437322855,-0.3696178632664239,0.0,-0.3696178632664239
